CID,CIDint,IDSURVEY,TYPE,FIELD,zHD,zHDERR,z,zERR,HOST_LOGMASS,HOST_LOGMASS_ERR,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RA,DECL,TGAPMAX,MU,MUERR,MUERR_NOSIGMB,MURES,MUPULL,sbar,cbar,ERRCODE,Unnamed: 41
1990N,1990,50,0,,0.0043,1e-05,0.0043,1e-05,9.531,0.182,83.5199,63.8692,63.8679,48082.996,0.042,0.6324,0.0663913,0.0139446,0.025812099999999998,12.4038615376,0.0337939,0.196091125702,0.00621245,7.96401e-05,-7.647e-05,-0.000130834,41,52.1946,0.1346,190.733505,13.249979999999999,19.8833,,31.7763,0.0571,0.0571,0.444,7.787999999999999,0.524,0.196,0
1990O,1990,50,0,,0.0306,1e-05,0.0306,1e-05,11.269,3.318,36.1917,36.1908,36.1908,48076.871,0.41700000000000004,0.5124,0.1813,-0.050087900000000005,0.033068099999999996,15.967168278699999,0.06577899999999999,0.00736421611243,0.000463041,-0.00038335699999999997,1.52024e-06,-1.16953e-05,11,4.0483,0.9825,258.908173,16.316979999999997,10.7037,,35.5214,0.0734,0.0734,-0.115,-1.5659999999999998,0.632,-0.087,0
1990T,1990,50,0,,0.0401,1e-05,0.0401,1e-05,10.522,4.31,35.0242,35.0223,32.9015,48084.984000000004,0.374,-0.269304,0.1601,0.0129135,0.0325694,16.9566999814,0.0558514,0.00296011757397,0.00016067799999999998,0.000117488,-6.75547e-06,-4.1535e-06,18,14.9687,0.7246,299.76712000000003,-56.261002000000005,10.4632,,36.2062,0.0729,0.0729,-0.032,-0.446,-0.233,0.002,0
1990Y,1990,50,0,,0.0388,1e-05,0.0388,1e-05,9.468,5.379,32.9013,31.9344,27.8394,48117.039000000004,0.7070000000000001,-0.287568,0.204,0.2195,0.0346189,17.2927374232,0.0666798,0.0021721995116799997,0.000145877,-0.00021162,-7.373430000000001e-06,-3.9715899999999995e-06,17,27.1985,0.0753465,54.349109999999996,-33.04121,6.7837,,35.8992,0.081,0.081,-0.266,-3.283,0.126,0.14800000000000002,0
1991ag,1991,50,0,,0.0139,1e-05,0.0139,1e-05,-1.0,0.0,36.1931,36.1925,36.1918,48414.246,0.493,0.7907,0.1418,-0.0381272,0.031541900000000005,14.1746925484,0.0567983,0.038382201247,0.00206057,-0.00017611799999999998,-3.97556e-05,-4.27897e-05,25,18.4687,0.8581,299.968658,-55.362228,8.8265,,33.7307,0.0795,0.0795,-0.165,-2.074,0.909,-0.08800000000000001,0
1991bg,1991,50,0,,0.0046,1e-05,0.0046,1e-05,11.030999999999999,0.08,108.5763,108.5757,36.1922,48595.539000000004,0.24,-2.75925,0.08111139999999999,0.1333,0.029752299999999995,13.384144832,0.0514765,0.0794955417065,0.00393569,4.6492399999999996e-05,-0.000139216,-6.5838e-05,97,226.0653,4.03491e-12,186.264893,12.8674,4.8177,,31.9118,0.0804,0.0804,0.43200000000000005,5.369,-2.9389999999999996,0.256,64
1991M,1991,50,0,,0.0076,1e-05,0.0076,1e-05,9.69,0.038,27.1439,27.1438,-99.0,48336.453,0.8140000000000001,-1.09653,0.269,0.0236067,0.0913791,14.2167263722,0.1128,0.0369245606476,0.00406421,-0.00573373,0.000199617,-0.00035232,8,3.4049,0.9461,239.636887,17.437269,12.8787,,33.3172,0.1872,0.1872,0.743,3.968,-1.5630000000000002,0.369,0
1991S,1991,50,0,,0.0557,1e-05,0.0557,1e-05,11.133,0.013000000000000001,54.287,54.2863,54.2863,48347.922,0.573,0.4733,0.1714,-0.0586399,0.034571,17.4291341439,0.053757000000000006,0.00191576721391,9.87878e-05,-0.000262962,3.05982e-07,-2.70474e-06,43,54.8124,0.1272,157.36996499999998,22.014469000000002,9.4798,,37.0044,0.0766,0.0766,0.027999999999999997,0.361,0.452,-0.049,0
1991T,1991,50,0,,0.0069,1e-05,0.0069,1e-05,11.218,0.06,108.5757,108.5755,108.5745,48375.515999999996,0.036000000000000004,1.1212,0.0431311,0.1123,0.0249053,11.3076716866,0.031326299999999994,0.538227027795,0.015809399999999998,-0.00011400700000000001,8.21312e-06,-0.000328854,86,478.6551,0.0,188.53878799999998,2.66553,8.9694,,30.4436,0.0548,0.0548,-1.921,-35.036,1.504,-0.705,64
1991U,1991,50,0,,0.0327,1e-05,0.0327,1e-05,10.855,3.7510000000000003,36.1923,36.1919,36.1915,48356.168,0.521,0.365,0.1763,0.048817900000000004,0.035732099999999996,16.223193200999997,0.0657609,0.0058172975462,0.00037097199999999996,0.00035599,-8.78005e-06,-1.15224e-05,19,15.1178,0.7151,200.84141499999998,-26.120119,6.7783,,35.4501,0.067,0.067,-0.33399999999999996,-4.981,0.73,-0.08199999999999999,0
1992A,1992,50,0,,0.0059,1e-05,0.0059,1e-05,10.797,2.391,108.5775,108.5744,108.5744,48640.937999999995,0.04,-1.66776,0.0377388,-0.0118184,0.0248137,12.2725102627,0.029764599999999995,0.22128818568300002,0.00613464,-0.000133311,1.63278e-05,-0.000131161,107,116.7113,0.2451,54.11356,-34.960838,10.9044,,31.4029,0.0545,0.0545,-0.619,-11.355,-1.556,-0.281,0
1992ae,1992,50,0,,0.07461,1e-05,0.075,1e-05,10.3078,0.3,35.0222,31.9332,-99.0,48804.887,0.53,-0.756721,0.1503,-0.0167584,0.0531597,18.2262268475,0.047332099999999995,0.0009193951819369999,4.2768699999999996e-05,-0.00110578,1.1398e-06,-1.5614799999999999e-06,25,26.5409,0.4337,321.906647,-61.586521,8.4266,,37.4994,0.1389,0.1389,-0.153,-1.1,-0.715,-0.073,0
1992ag,1992,50,0,,0.0259,1e-05,0.0249,1e-05,9.538,4.898,35.0244,35.0243,-99.0,48807.973,0.253,-0.691919,0.1091,0.2162,0.0481913,16.1222993768,0.0727007,0.006383740426209999,0.000454015,-0.00031199900000000003,-1.30491e-07,-1.45222e-05,27,242.0375,5.941569999999999e-36,201.04934699999998,-23.963631,7.798,,34.6824,0.1161,0.1161,-0.498,-4.293,-0.594,0.04,64
1992al,1992,50,0,,0.014119999999999999,1e-05,0.01462,1e-05,9.19,4.788,36.1928,36.1914,36.1912,48838.883,0.126,-0.28286,0.0830602,-0.1108,0.0272099,14.1577670806,0.0364683,0.0389835215038,0.00128686,2.12002e-05,-9.0554e-06,-2.7771999999999998e-05,32,17.9884,0.9843,311.34201,-51.405331,12.9398,,33.7889,0.0616,0.0616,-0.218,-3.533,-0.21600000000000003,-0.198,0
1992aq,1992,50,0,,0.1009,1e-05,0.1009,1e-05,-9.0,-9.0,33.9304,31.9343,-99.0,48834.359000000004,0.537,-1.38868,0.221,-0.089893,0.0574495,19.0109496977,0.0417688,0.000446311975012,1.7498800000000003e-05,-0.00124083,5.0397e-07,-6.343670000000001e-07,23,8.0574,0.999,346.125946,-37.34771,20.0191,,38.4223,0.1602,0.1602,0.08800000000000001,0.547,-1.421,-0.06,0
1992au,1992,50,0,,0.0608,1e-05,0.0608,1e-05,-1.0,0.0,32.9014,29.3447,-99.0,48830.832,1.237,-1.4949700000000001,0.5953,-0.07437239999999999,0.1715,17.854724131300003,0.2128,0.00129451795364,0.000280961,0.06871669999999999,-9.9101e-05,-2.4186999999999997e-05,11,6.8142,0.8696,2.61974,-50.022040999999994,21.6339,,37.2032,0.4278,0.4278,0.027999999999999997,0.066,-1.483,-0.065,0
1992bc,1992,50,0,,0.0198,1e-05,0.0202,1e-05,10.523,3.7439999999999998,36.1928,36.1922,36.192,48913.238,0.057,0.8562,0.0717303,-0.118354,0.026036,14.8019272676,0.0317918,0.0215390291459,0.0006153490000000001,-0.000265339,-8.68541e-07,-1.3564200000000001e-05,65,130.8026,3.5964599999999995e-06,46.364922,-39.571991,9.7254,,34.6159,0.0598,0.0598,-0.10300000000000001,-1.7209999999999999,0.902,-0.16,64
1992bg,1992,50,0,,0.03568,1e-05,0.0352,1e-05,10.057,4.656000000000001,36.1915,36.1914,-99.0,48916.652,0.461,-0.463251,0.1218,-0.043158300000000004,0.053071900000000005,16.4911837825,0.1152,0.00454503419556,0.00051379,-0.001352,9.435779999999999e-06,-1.97651e-05,21,16.0637,0.8127,115.576599,-62.499352,13.4938,,35.8873,0.117,0.117,-0.061,-0.518,-0.445,-0.062,0
1992bh,1992,50,0,,0.04509,1e-05,0.045,1e-05,10.5425,0.3,36.1914,36.1904,-99.0,48920.902,0.429,-0.015390799999999998,0.1496,0.0457492,0.0449369,17.3902258888,0.0372426,0.0019857475085799997,7.18653e-05,-0.0019933,2.92572e-06,-2.51415e-06,24,15.947,0.9164,74.918182,-58.83363000000001,13.3485,,36.5734,0.1189,0.1189,0.077,0.644,-0.057,0.073,0
1992bk,1992,50,0,,0.0579,1e-05,0.0579,1e-05,11.923,3.2239999999999998,35.0237,32.9012,-99.0,48940.168,0.44,-1.6816,0.1526,-0.08156139999999999,0.0549129,17.8443237064,0.0575188,0.00130696775614,7.08461e-05,0.00135499,-2.94738e-06,-2.90796e-06,18,15.4573,0.6931,55.796841,-53.623169,5.6716,,37.1889,0.132,0.132,0.125,0.945,-1.692,-0.034,0
1992bl,1992,50,0,,0.042539999999999994,1e-05,0.0433,1e-05,10.825999999999999,4.07,36.1912,36.191,-99.0,48947.672,0.316,-1.7264599999999999,0.0847269,-0.0456269,0.045384100000000004,17.081302421500002,0.0407055,0.00263926871834,0.000102712,-0.00049718,-2.25878e-07,-3.3748400000000005e-06,21,22.006,0.4595,348.779358,-44.760159,6.7095,,36.3082,0.1165,0.1165,-0.102,-0.878,-1.706,-0.084,0
1992bo,1992,50,0,,0.01821,1e-05,0.01898,1e-05,9.354,4.831,36.1921,36.1921,36.1913,48986.633,0.068,-2.0056,0.06391190000000001,-0.0458958,0.028195099999999997,15.508497893900001,0.034669099999999994,0.011236078522299998,0.000365178,-8.132089999999999e-06,-3.5692e-06,-8.37024e-06,48,59.5617,0.1223,20.55102,-34.232121,11.7534,,34.6971,0.0637,0.0637,0.11699999999999999,1.8330000000000002,-2.032,0.001,0
1992bp,1992,50,0,,0.07887999999999999,1e-05,0.0793,1e-05,-1.0,0.0,35.0258,33.9291,-99.0,48980.835999999996,0.233,-0.955118,0.1333,-0.106205,0.0508194,18.015927258399998,0.050855300000000006,0.00111588100527,5.33446e-05,-0.0006789669999999999,-1.90487e-07,-1.6179900000000002e-06,26,26.08,0.5142,54.252219999999994,-18.31871,11.0894,,37.5386,0.1369,0.1369,-0.24100000000000002,-1.761,-0.893,-0.191,0
1992br,1992,50,0,,0.08778999999999999,1e-05,0.0882,1e-05,-1.0,0.0,31.9338,27.1433,-99.0,48981.254,0.772,-2.41879,0.2021,-0.130954,0.07375280000000001,18.870206866500002,0.0781413,0.000508059097855,3.61306e-05,-0.00027085,1.15999e-06,-1.9013400000000002e-06,15,9.1949,0.9052,26.4608,-56.12418,11.0561,,38.2647,0.1827,0.1827,0.24100000000000002,1.317,-2.448,-0.039,0
1992bs,1992,50,0,,0.06337000000000001,1e-05,0.0637,1e-05,9.987,5.235,35.0245,35.023,-99.0,48985.977,0.435,-0.266411,0.1254,-0.023413999999999997,0.0476193,18.0544264563,0.039929,0.0010770133051900002,4.16608e-05,-0.00102686,1.57309e-06,-1.4427000000000002e-06,29,31.0499,0.413,52.38348,-37.268761,12.137,,37.4169,0.1237,0.1237,0.136,1.103,-0.3,0.027000000000000003,0
1992G,1992,50,0,,0.0061,1e-05,0.0061,1e-05,10.145,0.163,36.1923,36.1918,-99.0,48672.437999999995,0.379,-0.215675,0.1047,0.035970999999999996,0.0574905,13.2875335133,0.0754864,0.08688995194679999,0.00631818,-0.00158753,0.00017873700000000002,-0.00033775900000000003,34,127.5957,1.8472799999999998e-12,159.064667,37.32412,6.0452,,32.473,0.1132,0.1132,0.37799999999999995,3.3360000000000003,-0.34,0.22,64
1992J,1992,50,0,,0.0457,1e-05,0.0457,1e-05,11.091,3.826,33.9296,31.9333,-99.0,48672.765999999996,0.595,-1.74311,0.3248,0.0532111,0.0906125,17.4827171433,0.1154,0.00182347462631,0.000213535,0.018747,-4.64041e-05,-1.72932e-05,10,6.5754,0.8324,152.227142,-26.681101,15.2634,,36.4009,0.1574,0.1574,-0.13,-0.8290000000000001,-1.827,-0.013000000000000001,0
1992K,1992,50,0,,0.0111,1e-05,0.0111,1e-05,10.844000000000001,2.7910000000000004,36.1917,35.024,-99.0,48666.234000000004,0.9990000000000001,-1.25685,0.3706,0.1778,0.055895600000000004,15.1005784154,0.1014,0.016360111990399998,0.00163369,0.00624149,-0.000313894,-6.64204e-05,9,28.4577,0.0015243,197.52612299999998,-46.450371000000004,9.9289,,33.7006,0.1325,0.1325,0.297,2.24,-1.607,0.252,64
1992P,1992,50,0,,0.0263,1e-05,0.0263,1e-05,10.475,0.39899999999999997,36.1915,35.0253,-99.0,48719.777,0.379,0.146,0.2744,-0.08202430000000001,0.0425169,15.782942748800002,0.0356604,0.00872647759912,0.000287892,-0.00092588,1.08971e-06,-9.490950000000001e-06,12,16.4137,0.2275,190.70408600000002,10.350769999999999,29.9924,,35.3848,0.1165,0.1165,0.084,0.723,0.065,-0.054000000000000006,0
1993ag,1993,50,0,,0.05004,1e-05,0.049,1e-05,10.203,4.791,35.0237,35.0235,-99.0,49317.238,0.244,-0.846678,0.1363,0.0629342,0.049758300000000005,17.6060703356,0.07434110000000001,0.00162769672266,0.00012035299999999999,-0.00122464,2.72677e-07,-3.79967e-06,22,21.2194,0.5677,150.884232,-35.46748,11.4581,,36.6196,0.1261,0.1261,-0.068,-0.542,-0.8190000000000001,0.04,0
1993ah,1993,50,0,,0.0285,1e-05,0.0285,1e-05,11.145999999999999,3.4930000000000003,35.0245,35.0244,-99.0,49309.535,2.301,-2.04237,0.6699,0.1309,0.1037,16.6491478113,0.1969,0.00392940720695,0.0008053260000000001,-0.0237612,0.00021119,-3.2768499999999996e-05,6,8.1018,0.3237,357.95849599999997,-27.962111,4.8045,,35.2846,0.3314,0.3314,-0.19399999999999998,-0.585,-1.903,0.08199999999999999,0
1993B,1993,50,0,,0.0707,1e-05,0.0707,1e-05,-1.0,0.0,35.0242,32.9009,-99.0,49005.512,0.596,-0.33689,0.1636,0.0540924,0.0544251,18.268576181,0.0667517,0.0008842248560560001,6.0399099999999996e-05,-0.00195367,2.3701499999999997e-06,-2.21987e-06,18,50.5912,6.141109999999999e-05,158.710495,-34.4403,12.189,,37.3809,0.1359,0.1359,-0.138,-1.014,-0.285,0.004,64
1993H,1993,50,0,,0.0248,1e-05,0.0248,1e-05,10.783,3.608,36.1924,36.1923,36.1917,49067.613,0.255,-2.05017,0.0591228,0.0828289,0.029631099999999997,16.417921973,0.04995619999999999,0.00486213121059,0.000235077,-0.00037000199999999997,6.421510000000001e-07,-5.190950000000001e-06,51,78.0478,0.0111913,208.209335,-30.712469,7.0746,,35.2013,0.066,0.066,0.031,0.465,-2.06,0.094,0
1993L,1993,50,0,,0.0053,1e-05,0.0053,1e-05,9.316,3.998,108.5734,54.2884,27.144,49098.848,0.685,-0.557705,0.1713,0.3307,0.0359672,13.4524274027,0.0691289,0.0746525835783,0.00490106,0.00037250099999999996,-0.00037481900000000003,-0.000123019,11,28.3538,0.00490894,344.459839,-35.858318,10.8721,,31.6763,0.0906,0.0906,-0.113,-1.242,-0.442,0.301,66
1993O,1993,50,0,,0.0519,1e-05,0.0519,1e-05,-1.0,0.0,36.1923,35.0244,-99.0,49134.691,0.12,-0.653626,0.0999798,-0.08269169999999999,0.0452177,17.358580015999998,0.045581199999999995,0.00204445209623,8.75426e-05,-2.19882e-05,-1.1893200000000001e-06,-2.6615699999999997e-06,31,48.1917,0.0252239,202.780655,-33.220329,13.2238,,36.8506,0.1159,0.1159,0.033,0.287,-0.659,-0.071,0
1994D,1994,50,0,,0.0031,1e-05,0.0031,1e-05,10.619000000000002,0.455,108.5771,108.5756,108.5756,49432.668,0.033,-1.69213,0.034617199999999994,-0.071515,0.024925700000000002,11.512686305999999,0.031298200000000005,0.4455799402100001,0.0127865,-0.000166498,4.6321899999999994e-05,-0.000276729,280,336.6896,0.0113516,188.50972,7.701230000000001,4.5951,,30.8247,0.0543,0.0543,0.205,3.781,-1.732,0.018000000000000002,0
1998aq,1998,50,0,,0.0045,1e-05,0.0045,1e-05,9.901,0.024,98.7034,90.4773,63.8704,50931.375,0.031,-0.449459,0.0363451,-0.09926289999999999,0.0250259,12.016021847000001,0.0295536,0.280280708419,0.00744445,-9.3258e-05,6.13057e-06,-0.00015169899999999999,88,115.2574,0.027227499999999998,179.107086,55.137798,9.8969,,31.588,0.0577,0.0577,0.157,2.72,-0.47100000000000003,-0.035,0
1998bu,1998,50,0,,0.004,1e-05,0.004,1e-05,10.905999999999999,0.21899999999999997,361.9163,271.4386,217.145,50953.258,0.033,-0.487025,0.022167700000000002,0.2774,0.024993400000000002,11.8443880901,0.0323241,0.328328541498,0.00993796,-0.000218348,6.63839e-05,-0.00020328799999999998,256,432.0368,4.79324e-11,161.682724,11.8314,2.9958,,30.2433,0.0555,0.0555,-0.932,-16.793,-0.326,-0.11800000000000001,64
1999aw,1999,50,0,,0.03924,1e-05,0.038,1e-05,-1.0,0.0,217.1501,217.148,217.1469,51255.492,0.162,2.2536,0.08444310000000001,-0.033319999999999995,0.026328700000000003,16.5205333854,0.0336413,0.00442354547251,0.000138535,-0.000542879,1.7813299999999998e-06,-3.18204e-06,62,249.1484,5.7755000000000005e-24,165.398544,-6.110180000000001,5.818,,36.2665,0.0589,0.0589,0.147,2.494,2.158,0.027999999999999997,64
1999by,1999,50,0,,0.0028,1e-05,0.0028,1e-05,10.637,0.19699999999999998,108.5751,108.5746,108.5745,51308.941,0.046,-2.55327,0.0457721,0.3777,0.026702499999999997,13.4167654418,0.0329811,0.0771420269832,0.00253087,-0.000298972,2.09866e-05,-6.28396e-05,142,1581.7957,0.0,140.45349099999999,51.006859000000006,5.9716,,31.2156,0.054,0.054,0.8170000000000001,15.122,-2.818,0.769,66
1999cp,1999,50,0,,0.0104,1e-05,0.0104,1e-05,9.439,4.093999999999999,271.4396,217.143,155.1075,51364.082,0.091,0.2859,0.0828291,-0.08874889999999999,0.026013799999999997,13.647377002999999,0.032180099999999996,0.0623809208989,0.00183602,-6.54309e-05,-1.8888e-06,-3.98346e-05,11,35.7466,0.000355816,211.62941,-5.44576,14.749,,33.2897,0.0586,0.0586,0.028999999999999998,0.48700000000000004,0.276,-0.077,64
1999da,1999,50,0,,0.0125,1e-05,0.0125,1e-05,10.825,0.46,217.156,155.1058,135.7171,51370.508,0.079,-2.86816,0.0847154,0.4515,0.028843200000000003,16.371837025799998,0.0467448,0.00507298689527,0.00021517400000000002,-8.602309999999999e-05,-7.15508e-07,-4.882619999999999e-06,90,535.7081,0.0,263.863831,60.812419999999996,7.8704,,33.8978,0.0624,0.0624,0.23399999999999999,3.745,-2.9539999999999997,0.544,66
1999dk,1999,50,0,,0.01395,1e-05,0.01496,1e-05,10.198,0.057,135.7199,72.3811,67.8548,51415.23,0.17600000000000002,0.5466,0.11,0.032541900000000006,0.027387099999999998,14.593422188,0.04472519999999999,0.026099673951599997,0.00111175,-8.54351e-05,-2.41828e-06,-2.3715e-05,34,206.3426,3.6232800000000004e-26,22.86372,14.28837,16.4839,,33.8962,0.0598,0.0598,-0.162,-2.71,0.64,-0.028999999999999998,64
1999ee,1999,50,0,,0.0106,1e-05,0.0106,1e-05,10.485999999999999,3.241,83.5182,72.3878,72.3859,51470.18,0.024,0.8652,0.0243495,0.3093,0.0228034,14.701824829300001,0.0287632,0.0236196021206,0.000648815,-0.000211178,4.17839e-06,-1.25123e-05,247,594.4445,1.78989e-30,334.04150400000003,-36.844769,2.9569,,33.1913,0.0497,0.0497,-0.11199999999999999,-2.246,0.89,0.261,66
2000bh,2000,50,0,,0.0242,1e-05,0.0242,1e-05,9.579,4.774,108.5762,108.5736,90.4755,51636.809,0.282,-0.117336,0.0711034,0.0164907,0.0275857,15.7034434661,0.044151199999999995,0.00938890291459,0.000395613,-0.000502072,-1.18659e-06,-8.160419999999999e-06,23,25.4043,0.3841,185.312347,-22.002330999999998,17.7311,,34.9631,0.0643,0.0643,-0.153,-2.387,-0.027000000000000003,-0.039,0
2000bk,2000,50,0,,0.0266,1e-05,0.0266,1e-05,10.522,3.905,361.9107,217.1508,155.1042,51647.652,0.266,-1.98485,0.112,0.09321499999999999,0.0322471,16.679099538699997,0.0463929,0.00382246799852,0.00017115200000000002,0.000104355,-8.3789e-06,-4.1962e-06,20,25.4866,0.2267,188.47374,-7.381239999999999,8.7668,,35.4395,0.0761,0.0761,0.114,1.495,-2.059,0.132,0
2000ca,2000,50,0,,0.02453,1e-05,0.02362,1e-05,10.277000000000001,4.204,98.7045,90.4813,90.4801,51666.655999999995,0.128,0.5164,0.0713639,-0.0937613,0.0279663,15.287302522300001,0.0500135,0.013773997427199999,0.0006378309999999999,-0.00030042700000000003,3.91909e-06,-1.36273e-05,35,56.5435,0.015909899999999998,203.842224,-34.164322,15.5622,,34.9775,0.0605,0.0605,-0.085,-1.412,0.5479999999999999,-0.127,0
2000E,2000,50,0,,0.0042,1e-05,0.0042,1e-05,10.527000000000001,2.501,72.3857,54.2884,43.4307,51577.395,0.059000000000000004,0.4471,0.057943499999999995,0.0922409,0.0539732,12.421889502400001,0.1921,0.19289720233899998,0.037534500000000005,-0.0009773,0.000690567,-0.00179254,50,130.1233,7.59055e-09,309.327179,66.093689,6.9396,,31.5255,0.0996,0.0996,0.244,2.445,0.457,0.07,64
2001ay,2001,50,0,,0.0309,1e-05,0.0309,1e-05,10.707,0.375,361.9167,135.7143,120.6381,52023.210999999996,0.457,4.1409,0.2892,0.1943,0.0323185,16.246865784100002,0.0324027,0.00569178173575,0.00013057700000000002,-0.00169278,3.48276e-06,-3.38111e-06,42,193.5092,5.5406099999999994e-21,216.56869500000002,26.250811,7.889,,35.5515,0.0979,0.0979,-0.10800000000000001,-1.101,4.324,0.162,65
2001ba,2001,50,0,,0.03067,1e-05,0.029560000000000003,1e-05,11.460999999999999,3.105,72.3819,47.2047,-99.0,52034.816,0.138,0.1532,0.0915428,-0.17851199999999998,0.0407083,15.806016820999998,0.0491061,0.00854284862125,0.00035958199999999995,-0.000733844,2.19903e-06,-1.00563e-05,54,70.5655,0.0645277,174.507462,-32.32893,3.9345,,35.708,0.104,0.104,0.14800000000000002,1.4269999999999998,0.11,-0.125,0
2001bt,2001,50,0,,0.01445,1e-05,0.01464,1e-05,10.352,3.636,180.9576,108.5738,98.704,52064.527,0.061,-0.9220510000000001,0.0526641,0.1563,0.028179400000000004,15.0244295852,0.050024,0.017548256653900002,0.000844158,-0.00011105,9.41528e-07,-1.78366e-05,46,74.1381,0.0070072,288.450287,-59.294579000000006,5.9519,,33.738,0.0604,0.0604,-0.273,-4.512,-0.872,0.054000000000000006,64
2001cn,2001,50,0,,0.015090000000000001,1e-05,0.01515,1e-05,10.097999999999999,3.88,217.1536,135.7197,135.7172,52073.437999999995,0.151,-0.555439,0.0398055,0.1346,0.0271365,15.041757889200001,0.0472055,0.0172701827994,0.000783689,-0.00028068799999999997,7.0256399999999995e-06,-1.62691e-05,53,86.7834,0.00309035,281.57016,-65.752747,8.0653,,33.8739,0.0576,0.0576,-0.212,-3.681,-0.514,0.051,64
2001cz,2001,50,0,,0.01645,1e-05,0.01549,1e-05,10.175,3.804,180.956,108.5733,77.5503,52104.441,0.08900000000000001,0.1406,0.0618953,0.0515813,0.0292742,14.8023127675,0.0629297,0.021531815536,0.00130697,-0.00028893,8.719069999999999e-06,-2.93939e-05,31,34.4447,0.3063,191.88002,-39.5755,6.8932,,33.9893,0.06,0.06,-0.14400000000000002,-2.405,0.18100000000000002,0.002,0
2001el,2001,50,0,,0.0037,1e-05,0.0037,1e-05,10.399000000000001,2.458,271.4373,155.1043,120.6364,52183.043,0.033,-0.131378,0.0268134,0.0922365,0.0252279,12.4750652404,0.0301394,0.18364384147399998,0.00515951,-0.000113745,1.3483599999999999e-05,-0.00010075299999999999,97,496.0356,0.0,56.125130000000006,-44.642151,5.9973,,31.4979,0.059,0.059,0.49200000000000005,8.343,-0.185,0.29100000000000004,64
2001V,2001,50,0,,0.015468457713723184,1e-05,0.0162,1e-05,4.416,3.8560000000000003,282.4102,232.834,204.4072,51974.335999999996,0.034,0.8677,0.0417236,-0.0346397,0.0252204,14.296562274400001,0.0304318,0.0343067918083,0.000976312,-0.000135776,8.632160000000001e-07,-2.00086e-05,74,146.5803,1.5145400000000001e-06,179.35051,25.203621,10.7555,,33.8526,0.0573,0.0573,-0.381,-6.6370000000000005,0.9420000000000001,-0.192,64
2002bf,2002,50,0,,0.02481380105018616,1e-05,0.0242,1e-05,10.735999999999999,0.032,60.3184,37.4394,31.9333,52339.210999999996,0.34600000000000003,-0.32004,0.1313,0.1589,0.0317183,16.0976277185,0.0475096,0.00653025028396,0.000299733,0.000524362,-1.4035e-05,-7.59791e-06,32,43.0719,0.1127,153.919144,55.670471,8.6882,,34.8875,0.0697,0.0697,-0.22899999999999998,-3.287,-0.172,0.07400000000000001,0
2002bo,2002,50,0,,0.0054,1e-05,0.0054,1e-05,10.753,0.13,120.6369,120.6361,98.7037,52357.59,0.03,-0.484256,0.033884,0.351,0.0249469,13.6754781576,0.0324949,0.0607869657535,0.00182544,-0.000101973,1.5291e-06,-3.73565e-05,129,249.0743,1.64483e-09,154.529114,21.830839,5.7502,,31.8468,0.055,0.055,0.017,0.311,-0.48700000000000004,0.358,66
